year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,2152,1.4 B,Kwok,Edward,Edward Kwok,1981-04-01,43,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2024,4,2152,1.4 B,Lai,Jianfa,Lai Jianfa,,54,Male,China,China,Shanghai,Logistics,['Logistics'],,,True,Decreased
2024,4,2152,1.4 B,Lee,Hae-jin,Lee Hae-jin,1967-06-22,56,Male,South Korea,South Korea,Seoul,Technology,['Technology'],NAVER Corp.,,True,Increased
2024,4,2152,1.4 B,Lee-Chin,Michael,Michael Lee-Chin,1951-01-03,73,Male,Canada,Canada,Burlington,Finance & Investments,['Finance & Investments'],,,True,Remained Even
2024,4,2152,1.4 B,Li,Jiaquan,Li Jiaquan,1963-09-06,60,Male,China,China,Chengdu,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,2152,1.4 B,Li,Min,Li Min,1965-12-26,58,Male,China,China,Fuzhou,Technology,['Technology'],,,True,Decreased
2024,4,2152,1.4 B,Li,Qiong,Li Qiong,1977-11-01,46,Female,China,China,Beijing,Media & Entertainment,['Media & Entertainment'],,,False,Returned to List
2024,4,2152,1.4 B,Li,Sze Lim,Li Sze Lim,1957-04-01,67,Male,Hong Kong,China,Guangzhou,Real Estate,['Real Estate'],,,True,Decreased
2024,4,2152,1.4 B,Li,Weiwei,Li Weiwei,1977-01-01,47,Male,China,China,Shanghai,Technology,['Technology'],,,True,Decreased
2024,4,2152,1.4 B,Li,Xuhui,Li Xuhui,1968-06-15,55,Female,China,China,Foshan,Food & Beverage,['Food & Beverage'],,,True,Decreased
2024,4,2152,1.4 B,Lillian Teh, Li Ming,Lillian Teh Li Ming,,,Female,Malaysia,,,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,2152,1.4 B,Lillyn Teh, Li Hua,Lillyn Teh Li Hua,,,Female,Malaysia,,,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,2152,1.4 B,Lim,Chai Hock,Lim Chai Hock,1959-08-12,64,Male,Malaysia,Indonesia,Jakarta,Energy,['Energy'],,,True,
2024,4,2152,1.4 B,Liu,Gexin,Liu Gexin & family,1951-05-12,72,Male,China,China,Chengdu,Healthcare,['Healthcare'],,,True,Increased
2024,4,2152,1.4 B,Lo,Vincent,Vincent Lo,1948-04-01,76,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2024,4,2152,1.4 B,Lorberbaum,Jeffrey,Jeffrey Lorberbaum,1954-10-25,69,Male,United States,United States,Chattanooga,Manufacturing,['Manufacturing'],,,False,Increased
2024,4,2152,1.4 B,Luddy,Frederic,Frederic Luddy,1954-11-24,69,Male,United States,United States,San Diego,Technology,['Technology'],ServiceNow,Founder and Chief Product Officer,True,Increased
2024,4,2152,1.4 B,Luo,Yangyong,Luo Yangyong & family,1975-06-02,48,Male,China,China,Panzhihua,Metals & Mining,['Metals & Mining'],,,True,Decreased
2024,4,2152,1.4 B,McCourt,Frank,Frank McCourt,1953-08-14,70,Male,United States,United States,Wellington,Sports,['Sports'],,,True,
2024,4,2152,1.4 B,Miao,Yongjun,Miao Yongjun,1967-12-01,56,Male,China,China,Zhengzhou,Healthcare,['Healthcare'],,,True,Remained Even
2024,4,2152,1.4 B,Moretti Polegato,Mario,Mario Moretti Polegato & family,1952-08-16,71,Male,Italy,Italy,Crocetta del Montello,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2024,4,2152,1.4 B,Motoya,Toshio,Toshio Motoya,1943-06-30,80,Male,Japan,Japan,Tokyo,Service,['Service'],,,True,Returned to List
2024,4,2152,1.4 B,Mu,Rongjun,Mu Rongjun,1980-01-01,44,Male,China,China,Beijing,Technology,['Technology'],,,True,Decreased
2024,4,2152,1.4 B,Nacht,Marius,Marius Nacht,1966-01-01,58,Male,Israel,Israel,Tel Aviv,Technology,['Technology'],,,True,Remained Even
2024,4,2152,1.4 B,Nan,Cunhui,Nan Cunhui,1963-07-09,60,Male,China,China,Wenzhou,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,2152,1.4 B,Nardone,Randal,Randal Nardone,1955-06-22,68,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,2152,1.4 B,Novelly,Paul,Paul Novelly & family,1943-08-20,80,Male,United States,United States,Boca Raton,Energy,['Energy'],,,True,
2024,4,2152,1.4 B,Otedola,Femi,Femi Otedola,1962-11-04,61,Male,Nigeria,Nigeria,Lagos,Energy,['Energy'],,,True,Returned to List
2024,4,2152,1.4 B,Pan,Laican,Pan Laican,,,Male,China,China,foshan,Food & Beverage,['Food & Beverage'],,,True,Decreased
2024,4,2152,1.4 B,Paul,David,David Paul,1966-12-25,57,Male,United States,United States,Audubon,Healthcare,['Healthcare'],Globus Medical,Founder and Executive Chairman,True,Remained Even
2024,4,2152,1.4 B,Paval,Adrian,Adrian Paval,1968-09-23,55,Male,Romania,Romania,Bacau,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,2152,1.4 B,Perry,Tyler,Tyler Perry,1969-09-14,54,Male,United States,United States,Atlanta,Media & Entertainment,['Media & Entertainment'],Television,Director,True,Increased
2024,4,2152,1.4 B,Peugeot-Roncoroni,Marie-Hélène,Marie-Hélène Peugeot-Roncoroni & family,1960-11-17,63,Female,France,France,Paris,Finance & Investments,['Finance & Investments'],,,False,
2024,4,2152,1.4 B,Pincus,Mark,Mark Pincus,1966-02-13,58,Male,United States,United States,San Francisco,Technology,['Technology'],Zynga Inc,Chairman,True,Increased
2024,4,2152,1.4 B,Plourde,Réal,Réal Plourde,,,Male,Canada,Canada,Westmount,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,2152,1.4 B,Qin,Long,Qin Long,1965-07-01,58,Male,China,China,Qingdao,Manufacturing,['Manufacturing'],,,True,Remained Even
2024,4,2152,1.4 B,Riady,Mochtar,Mochtar Riady & family,1929-05-12,94,Male,Indonesia,Indonesia,Jakarta,Diversified,['Diversified'],,,True,Remained Even
2024,4,2152,1.4 B,Riberas Mera,Francisco Jose,Francisco Jose Riberas Mera,1964-06-01,59,Male,Spain,Spain,Madrid,Manufacturing,['Manufacturing'],,,False,Decreased
2024,4,2152,1.4 B,Riberas Mera,Juan Maria,Juan Maria Riberas Mera,1968-10-01,55,Male,Spain,Spain,Madrid,Metals & Mining,['Metals & Mining'],,,False,Decreased
2024,4,2152,1.4 B,Rihanna,,Rihanna,1988-02-20,36,Female,Barbados,United States,Los Angeles,Fashion & Retail,['Fashion & Retail'],,Musician,True,Remained Even
2024,4,2152,1.4 B,Rosano,Alessandro,Alessandro Rosano,,,Male,Italy,Hong Kong,,Fashion & Retail,['Fashion & Retail'],,,True,
2024,4,2152,1.4 B,Rotenberg,Boris,Boris Rotenberg,1957-01-03,67,Male,Russia,Russia,Moscow,Construction & Engineering,['Construction & Engineering'],,,True,Remained Even
2024,4,2152,1.4 B,Rybakov,Igor,Igor Rybakov,1972-05-16,51,Male,Russia,Russia,Moscow,Manufacturing,['Manufacturing'],,,True,Remained Even
2024,4,2152,1.4 B,Ryu,Kwang-ji,Ryu Kwang-ji,1966-05-25,57,Male,South Korea,South Korea,Busan,Manufacturing,['Manufacturing'],,,True,
2024,4,2152,1.4 B,Savvidis,Ivan,Ivan Savvidis & family,1959-03-27,65,Male,Russia,Russia,Rostov-on-Don,Diversified,['Diversified'],,,True,Decreased
2024,4,2152,1.4 B,Schuurman,Steven,Steven Schuurman,1975-09-24,48,Male,Netherlands,Netherlands,Amsterdam,Technology,['Technology'],,,True,Returned to List
2024,4,2152,1.4 B,Seabra,Antonio Luiz,Antonio Luiz Seabra,1943-01-01,81,Male,Brazil,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,2152,1.4 B,Shao,Genhuo,Shao Genhuo,1965-07-29,58,Male,China,China,Beijing,Food & Beverage,['Food & Beverage'],,,True,Decreased
2024,4,2152,1.4 B,Shen,Eric Ya,Eric Ya Shen,1971-01-01,53,Male,China,China,Guangzhou,Technology,['Technology'],,,True,Increased
2024,4,2152,1.4 B,Shibahara,Keiichi,Keiichi Shibahara,1964-10-09,59,Male,Japan,Japan,Tokyo,Healthcare,['Healthcare'],,,True,Decreased
2024,4,2152,1.4 B,Shnayder,Sergey ,Sergey Shnayder & family,1966-06-16,57,Male,Russia,Russia,Moscow,Fashion & Retail,['Fashion & Retail'],,,True,
2024,4,2152,1.4 B,Shubarev,Maxim,Maxim Shubarev,1968-05-25,55,Male,Russia,Russia,Saint Petersburg,Real Estate,['Real Estate'],,,True,
2024,4,2152,1.4 B,Smith,Jared,Jared Smith,1974-10-02,49,Male,United States,United States,Provo,Technology,['Technology'],,,True,Remained Even
2024,4,2152,1.4 B,Su,Suyu,Su Suyu & family,1948-11-24,75,Female,China,China,Shantou,Real Estate,['Real Estate'],,,True,Decreased
2024,4,2152,1.4 B,Sze,Man Bok,Sze Man Bok,1950-01-01,74,Male,China,China,Jinjiang,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,2152,1.4 B,Tan Caktiong,Tony,Tony Tan Caktiong,1953-01-05,71,Male,Philippines,Philippines,Manila,Food & Beverage,['Food & Beverage'],,,True,Increased
2024,4,2152,1.4 B,Tang,Jinkui,Tang Jinkui & family,1955-09-19,68,Male,China,China,Suzhou,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,2152,1.4 B,Tombolato,Lina,Lina Tombolato,1947-07-28,76,Female,Italy,Italy,Tombolo,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,2152,1.4 B,Verrocchi,Mario,Mario Verrocchi,1957-07-30,66,Male,Australia,Australia,Melbourne,Fashion & Retail,['Fashion & Retail'],,,True,
2024,4,2152,1.4 B,Wan,Long,Wan Long,1940-09-01,83,Male,China,China,Luohe,Food & Beverage,['Food & Beverage'],,,True,Increased
2024,4,2152,1.4 B,Wang,Linpeng,Wang Linpeng,1968-05-01,55,Male,China,China,Beijing,Construction & Engineering,['Construction & Engineering'],,,True,Decreased
2024,4,2152,1.4 B,Wang,Zhenhua,Wang Zhenhua,1962-03-01,62,Male,China,China,Shanghai,Real Estate,['Real Estate'],,,True,Decreased
2024,4,2152,1.4 B,William Teh,Lee Pang,William Teh Lee Pang,,,Male,Malaysia,Malaysia,Kuala Lumpur,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,2152,1.4 B,Wu,Gordon,Gordon Wu,1935-12-03,88,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,True,Decreased
2024,4,2152,1.4 B,Xie,Swift,Swift Xie,1980-01-01,44,Male,China,China,Shenzhen,Technology,['Technology'],DJI Technology Co.,Chief Marketing Officer,True,Remained Even
2024,4,2152,1.4 B,Xu,Zhihan,Xu Zhihan,1972-11-30,51,Male,China,China,Wuxi,Technology,['Technology'],,,True,Decreased
2024,4,2152,1.4 B,Yakovlev,Igor,Igor Yakovlev,1965-08-14,58,Male,Russia,Russia,Moscow,Fashion & Retail,['Fashion & Retail'],,,True,Returned to List
2024,4,2152,1.4 B,Yang,Xuegang,Yang Xuegang,1965-02-01,59,Male,China,China,Beijing,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,2152,1.4 B,Yoshida,Yoshiaki,Yoshiaki Yoshida,1941-01-31,83,Male,Japan,Japan,Urayasu,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2024,4,2152,1.4 B,Yuan,Fugen,Yuan Fugen & family,1950-11-15,73,Male,China,China,Suzhou,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,2152,1.4 B,Zeng,Kaitian,Zeng Kaitian,1975-01-01,49,Male,China,China,Shanghai,Technology,['Technology'],,,True,Decreased
2024,4,2152,1.4 B,Zhang,Hongwei,Zhang Hongwei,1954-12-26,69,Male,China,China,Beijing,Diversified,['Diversified'],,,True,Decreased
2024,4,2152,1.4 B,Zhang,Liguo,Zhang Liguo,1964-01-01,60,Male,China,China,Harbin,Manufacturing,['Manufacturing'],,,True,
2024,4,2152,1.4 B,Zhang,Xiaojuan,Zhang Xiaojuan,1969-10-01,54,Female,China,China,Shanghai,Logistics,['Logistics'],,,True,Decreased
2024,4,2152,1.4 B,Zuk,Nir,Nir Zuk,1971-03-07,53,Male,United States,Israel,Tel Aviv,Technology,['Technology'],,,True,
2024,4,2287,1.3 B,Agarwal,Vijay,Vijay Agarwal,1949-01-13,75,Male,India,India,Faridabad,Automotive,['Automotive'],,,True,
2024,4,2287,1.3 B,AlBukhary,Syed Mokhtar,Syed Mokhtar AlBukhary,1951-12-12,72,Male,Malaysia,Malaysia,Kuala Lumpur,Construction & Engineering,['Construction & Engineering'],,,True,Decreased
2024,4,2287,1.3 B,Alcocer,Alberto,Alberto Alcocer,1942-12-07,81,Male,Spain,Spain,Madrid,Finance & Investments,['Finance & Investments'],,,True,Decreased
2024,4,2287,1.3 B,Alexeyev,Dmitry,Dmitry Alexeyev,1974-05-11,49,Male,Russia,Russia,Vladivostok,Fashion & Retail,['Fashion & Retail'],,,True,
2024,4,2287,1.3 B,Bailey,Thomas,Thomas Bailey,1937-01-01,87,Male,United States,United States,Aspen,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,2287,1.3 B,Baturina,Elena,Elena Baturina,1963-03-08,61,Female,Russia,United Kingdom,London,Construction & Engineering,['Construction & Engineering'],,,True,Remained Even
2024,4,2287,1.3 B,Bennett,Angela,Angela Bennett,1944-04-01,80,Female,Australia,Australia,Perth,Metals & Mining,['Metals & Mining'],,,False,Decreased
2024,4,2287,1.3 B,Blakely,Sara,Sara Blakely,1971-02-27,53,Female,United States,United States,Atlanta,Fashion & Retail,['Fashion & Retail'],Spanx,Founder,True,Increased
2024,4,2287,1.3 B,Blankfein,Lloyd,Lloyd Blankfein,1954-09-20,69,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Goldman Sachs Group,CEO,True,Increased
2024,4,2287,1.3 B,Boquoi,Josef,Josef Boquoi & family,1934-01-01,90,Male,Germany,Germany,Straelen,Food & Beverage,['Food & Beverage'],,,True,Decreased
2024,4,2287,1.3 B,Chabot,Christian,Christian Chabot,,,Male,United States,United States,Seattle,Technology,['Technology'],,,True,
2024,4,2287,1.3 B,Chen,Huwen,Chen Huwen,1970-07-01,53,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,2287,1.3 B,Chen,Qiongxiang,Chen Qiongxiang,,,Female,China,China,Ningde,Energy,['Energy'],,,True,Decreased
2024,4,2287,1.3 B,Cheng ,Zhenghui,Cheng Zhenghui,1964-12-29,59,Male,China,China,Shenzhen,Healthcare,['Healthcare'],,,True,
2024,4,2287,1.3 B,Deason,Darwin,Darwin Deason,1940-05-14,83,Male,United States,United States,Dallas,Service,['Service'],,,True,Increased
2024,4,2287,1.3 B,Desmond,Richard,Richard Desmond,1951-12-08,72,Male,United Kingdom,United Kingdom,London,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2024,4,2287,1.3 B,Eczacibasi,Faruk,Faruk Eczacibasi,1954-06-15,69,Male,Turkey,Turkey,Istanbul,Diversified,['Diversified'],,,False,Decreased
2024,4,2287,1.3 B,Fattal,David,David Fattal & family,1957-06-22,66,Male,Israel,Israel,Tel Aviv,Service,['Service'],,,True,Returned to List
2024,4,2287,1.3 B,Felcsuti,Zsolt,Zsolt Felcsuti,1971-05-26,52,Male,Hungary,Hungary,,Manufacturing,['Manufacturing'],,,True,Increased
2024,4,2287,1.3 B,Find,Benedicte,Benedicte Find,1954-09-21,69,Female,Denmark,Denmark,Copenhagen,Healthcare,['Healthcare'],,,False,Increased
2024,4,2287,1.3 B,Fireman,Paul,Paul Fireman,1944-02-14,80,Male,United States,United States,Brookline,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,2287,1.3 B,Francis,Ben,Ben Francis,1992-06-04,31,Male,United Kingdom,United Kingdom,Birmingham,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,2287,1.3 B,Franke,William,William Franke,1937-04-15,86,Male,United States,United States,Houston,Diversified,['Diversified'],,,True,Decreased
2024,4,2287,1.3 B,Greenberg,Joel,Joel Greenberg,1957-08-19,66,Male,United States,United States,Gladwyne,Finance & Investments,['Finance & Investments'],,,True,Remained Even
2024,4,2287,1.3 B,Haji-Ioannou,Polys,Polys Haji-Ioannou,1960-01-11,64,Male,Cyprus,Monaco,Monaco,Service,['Service'],,,False,Increased
2024,4,2287,1.3 B,Huang,Chulong,Huang Chulong,1959-01-01,65,Male,Canada,China,Shenzhen,Real Estate,['Real Estate'],,,True,Decreased
2024,4,2287,1.3 B,Huang,Qiaoling,Huang Qiaoling,1958-11-15,65,Male,China,China,Hangzhou,Media & Entertainment,['Media & Entertainment'],,,True,Decreased
2024,4,2287,1.3 B,Hui,Lin Chit,Hui Lin Chit,1953-06-16,70,Male,China,China,Jinjiang,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,2287,1.3 B,Ibrahim,Mohammed,Mohammed Ibrahim,1946-05-03,77,Male,United Kingdom,United Kingdom,London,Telecom,['Telecom'],Mo Ibrahim Foundation,Founder,True,Increased
2024,4,2287,1.3 B,Jaisinghani,Girdhari,Girdhari Jaisinghani,1944-06-09,79,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,False,
2024,4,2287,1.3 B,Jannard,James,James Jannard,1949-06-08,74,Male,United States,United States,San Juan Islands,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2024,4,2287,1.3 B,Johannson,Johan,Johan Johannson,1967-01-01,57,Male,Norway,Norway,Oslo,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,2287,1.3 B,Kaneko,Fumio,Fumio Kaneko,1956-10-17,67,Male,Japan,Japan,Kobe,Service,['Service'],,,True,Increased
2024,4,2287,1.3 B,Kao,Shirley,Shirley Kao,1956-09-02,67,Female,Taiwan,Taiwan,Tainan,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,2287,1.3 B,Karptsov,Yuri,Yuri Karptsov,1964-01-15,60,Male,Russia,Russia,Vladivostok,Fashion & Retail,['Fashion & Retail'],,,True,
2024,4,2287,1.3 B,Kayne,Richard,Richard Kayne,1946-01-01,78,Male,United States,United States,Santa Monica,Finance & Investments,['Finance & Investments'],,,True,Decreased
2024,4,2287,1.3 B,Kelly,Peter,Peter Kelly,1957-07-01,66,Male,United Kingdom,United Kingdom,Bristol,Technology,['Technology'],,,True,Returned to List
2024,4,2287,1.3 B,Klarman,Seth,Seth Klarman,1957-05-01,66,Male,United States,United States,Chestnut Hill,Finance & Investments,['Finance & Investments'],Baupost Group,Investor,True,Remained Even
2024,4,2287,1.3 B,Knauf,Christine,Christine Knauf,,,Female,Germany,Germany,Berlin,Manufacturing,['Manufacturing'],,,False,Increased
2024,4,2287,1.3 B,Knauf,Karl,Karl Knauf,,,Male,Germany,Germany,Iphofen,Manufacturing,['Manufacturing'],,,False,Increased
2024,4,2287,1.3 B,Krasny,Michael,Michael Krasny,1953-08-08,70,Male,United States,United States,Highland Park,Technology,['Technology'],Sawdust Investment Management Corp.,Investor,True,Remained Even
2024,4,2287,1.3 B,Krishna,Suresh,Suresh Krishna,1936-12-24,87,Male,India,India,Chennai,Automotive,['Automotive'],,,False,Increased
2024,4,2287,1.3 B,Lal,Arvind,Arvind Lal,1949-08-22,74,Male,India,India,Delhi,Healthcare,['Healthcare'],,,False,Increased
2024,4,2287,1.3 B,Lao Hernández,Manuel,Manuel Lao Hernández & family,1944-06-10,79,Male,Spain,Spain,Matadepera,Gambling & Casinos,['Gambling & Casinos'],,,True,Increased
2024,4,2287,1.3 B,Lin,Chang Su-O,Lin Chang Su-O,1940-08-01,83,Female,Taiwan,Taiwan,Taipei,Real Estate,['Real Estate'],,,False,Decreased
2024,4,2287,1.3 B,Lin,Lairong,Lin Lairong & family,1968-08-09,55,Male,China,China,Bayannur,Metals & Mining,['Metals & Mining'],,,True,Decreased
2024,4,2287,1.3 B,Litvak,Michel,Michel Litvak,1951-08-18,72,Male,Russia,United Arab Emirates,Dubai,Logistics,['Logistics'],,,True,
2024,4,2287,1.3 B,Maag de Moura Cunha,Simone ,Simone Maag de Moura Cunha,,,Female,Switzerland,Switzerland,Gstaad,Healthcare,['Healthcare'],,,False,
2024,4,2287,1.3 B,MacMillan,Cargill,"Cargill MacMillan, III.",1959-12-21,64,Male,United States,United States,Boulder,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,2287,1.3 B,MacMillan,John,John MacMillan,1949-09-20,74,Male,United States,United States,Plymouth,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,2287,1.3 B,MacMillan,Martha,Martha MacMillan,1951-10-01,72,Female,United States,United States,Orono,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,2287,1.3 B,MacMillan,William,William MacMillan,1954-05-25,69,Male,United States,United States,Englewood,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,2287,1.3 B,Magness,Gary,Gary Magness,1954-02-26,70,Male,United States,United States,Denver,Media & Entertainment,['Media & Entertainment'],,,False,Decreased
2024,4,2287,1.3 B,Mann,Roy,Roy Mann,1978-07-01,45,Male,Israel,Israel,Tel Aviv,Technology,['Technology'],,,True,
2024,4,2287,1.3 B,Mansour,Youssef,Youssef Mansour,1945-05-21,78,Male,Egypt,Egypt,Cairo,Diversified,['Diversified'],,,True,Decreased
2024,4,2287,1.3 B,Mao,Charlwin,Charlwin Mao,,,Male,China,China,Shanghai,Fashion & Retail,['Fashion & Retail'],,,True,Remained Even
2024,4,2287,1.3 B,Mathieson,Bruce,Bruce Mathieson,1944-02-14,80,Male,Australia,Australia,Gold Coast,Real Estate,['Real Estate'],,,True,Decreased
2024,4,2287,1.3 B,Mikhalskiy,Alexander,Alexander Mikhalskiy,1959-06-10,64,Male,Russia,Switzerland,,Fashion & Retail,['Fashion & Retail'],,,True,
2024,4,2287,1.3 B,Molchanov,Andrei,Andrei Molchanov,1971-09-24,52,Male,Russia,Russia,Moscow,Construction & Engineering,['Construction & Engineering'],,,True,Increased
2024,4,2287,1.3 B,Moller Nielsen,Martin,Martin Moller Nielsen,1964-08-01,59,Male,Denmark,Switzerland,Lugano,Logistics,['Logistics'],,,True,Remained Even
2024,4,2287,1.3 B,Mommert,Ulrich,Ulrich Mommert & family,1941-01-11,83,Male,Austria,,,Automotive,['Automotive'],,,True,Increased
2024,4,2287,1.3 B,Muthoot,George Alexander,George Alexander Muthoot,1955-09-16,68,Male,India,India,Ernakulam,Finance & Investments,['Finance & Investments'],,,False,Returned to List
2024,4,2287,1.3 B,Muthoot,George Jacob,George Jacob Muthoot,1952-09-21,71,Male,India,India,Trivandrum,Finance & Investments,['Finance & Investments'],,,False,Returned to List
2024,4,2287,1.3 B,Muthoot,George Thomas,George Thomas Muthoot,1950-12-25,73,Male,India,India,Kottayam,Finance & Investments,['Finance & Investments'],,,False,Returned to List
2024,4,2287,1.3 B,Muthoot,Sara George,Sara George Muthoot,1960-04-22,63,Female,India,India,Delhi,Finance & Investments,['Finance & Investments'],,,False,Returned to List
2024,4,2287,1.3 B,Müller Botelho,Ivan,Ivan Müller Botelho,1934-03-16,90,Male,Brazil,Brazil,"Cataguazes, MG",Energy,['Energy'],,,False,
2024,4,2287,1.3 B,Nahmad,Albert,Albert Nahmad,1940-10-15,83,Male,United States,United States,Coral Gables,Manufacturing,['Manufacturing'],,Entrepreneur,True,
2024,4,2287,1.3 B,Najafi,Jahm,Jahm Najafi,1963-03-19,61,Male,United States,United States,Paradise Valley,Finance & Investments,['Finance & Investments'],,,True,Remained Even
